,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__activation_fun,param_module__hidden_layers,param_module__num_units,param_optimizer,param_optimizer__momentum,param_optimizer__nesterov,param_optimizer__weight_decay,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
28,7.067974281311035,1.0169605061835505,0.005345773696899414,0.0023313127466333006,642,0.008280472229997018,1000,relu,1,73,<class 'torch.optim.sgd.SGD'>,0.9,False,0.13852483146854233,"{'batch_size': 642, 'lr': 0.008280472229997018, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 1, 'module__num_units': 73, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.13852483146854233}",1.402136392891407,1.4515010994347863,1.5227969296668704,1.6135350702176416,1.5770943400106932,1.60495339714943,1.6427634748301112,1.3741150487746512,1.5894002255640531,1.3676710146281756,1.5145966993167819,0.1009451579028741,457
985,2.7629003047943117,0.576541951234239,0.008759117126464844,0.007815164856255486,877,0.07041805824451461,1000,sigmoid,1,31,<class 'torch.optim.sgd.SGD'>,0.95,False,0.01989333725869009,"{'batch_size': 877, 'lr': 0.07041805824451461, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 31, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.01989333725869009}",1.3022106686480959,1.5677162941013063,1.4766703683854943,1.6732655645985353,1.5445250299640167,1.6369123811224349,1.5004477744039737,1.357581202024804,1.5822722617172658,1.5079109534395463,1.5149512498405475,0.10948883326684324,456
34,2.6152728319168093,0.23589236260227844,0.007003498077392578,0.00710654049224879,530,0.037089211476764805,1000,sigmoid,2,59,<class 'torch.optim.sgd.SGD'>,0.9,True,0.02964129914690565,"{'batch_size': 530, 'lr': 0.037089211476764805, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 59, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.02964129914690565}",1.4433251671997227,1.403772761611114,1.521285144990324,1.611611147796301,1.514359281251305,1.6267236786845483,1.5731952521473842,1.4695761730348258,1.5385099920003038,1.449252652625243,1.515161125134107,0.07049097337120523,455
107,3.935066652297974,0.6647283568800103,0.011287641525268555,0.0075072799814031085,342,0.02070128415656978,1000,relu,1,29,<class 'torch.optim.sgd.SGD'>,0.9,False,0.11918215122520112,"{'batch_size': 342, 'lr': 0.02070128415656978, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 1, 'module__num_units': 29, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.11918215122520112}",1.42590709893327,1.4526794905165084,1.5210726234809797,1.6013402782828736,1.5747140242641133,1.6180321838622702,1.6224191126070524,1.3579600264591383,1.5566329875386746,1.4379174354288615,1.5168675261373743,0.08794025065602228,454
213,3.9698941707611084,0.8761282286072815,0.011138510704040528,0.006800469000197031,289,0.021372588614795338,1000,relu,1,38,<class 'torch.optim.sgd.SGD'>,0.9,False,0.057376684867292305,"{'batch_size': 289, 'lr': 0.021372588614795338, 'max_epochs': 1000, 'module__activation_fun': 'relu', 'module__hidden_layers': 1, 'module__num_units': 38, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.057376684867292305}",1.3013637403124256,1.4555924157226892,1.4246160968914068,1.635558730733574,1.5256174022709965,1.525414670376401,1.605893549614383,1.376064975794993,1.5583238209548749,1.7830202261155301,1.5191465628787275,0.13160509038584164,453
256,3.6554921150207518,0.4555927431627525,0.005602717399597168,0.004168497748675811,526,0.006354579743693878,1000,tanh,1,50,<class 'torch.optim.sgd.SGD'>,0.9,False,0.1054359797114672,"{'batch_size': 526, 'lr': 0.006354579743693878, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 50, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.1054359797114672}",1.4538720532747589,1.4231197891154683,1.5778206427742665,1.7033891313730325,1.4854160380318648,1.5986770923648561,1.527441904508978,1.4846564997967922,1.6573934355624635,1.4351381185379894,1.534692470534047,0.091292918252425,452
921,4.874623799324036,0.526637441293626,0.007435798645019531,0.005973457086088293,1081,0.05483589179345039,1000,sigmoid,1,87,<class 'torch.optim.sgd.SGD'>,0.95,True,0.030611393428171183,"{'batch_size': 1081, 'lr': 0.05483589179345039, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 87, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.030611393428171183}",1.3974113566310782,1.3950869668471186,1.4442946470545648,1.706923128518843,1.4801444863914548,1.618985631524172,1.5990793253470184,1.6217293642965473,1.6130404598954926,1.4767417585985227,1.5353437125104812,0.10366548400300843,451
191,5.478639483451843,0.15054434958149854,0.010135674476623535,0.00642769754468071,1034,0.031883835753598565,1000,sigmoid,1,75,<class 'torch.optim.sgd.SGD'>,0.9,False,0.04068160829154825,"{'batch_size': 1034, 'lr': 0.031883835753598565, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 1, 'module__num_units': 75, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.04068160829154825}",1.429181356627242,1.4007620824346865,1.5260667472629619,1.7235887515029513,1.5122011738052046,1.6396391856715196,1.6294178924614326,1.442621974568618,1.6084391721209188,1.444801854026137,1.535672019048167,0.10358813112112063,450
203,6.4918386220932005,1.321826434674411,0.00840134620666504,0.007042660189676815,1073,0.007782456881268385,1000,tanh,1,44,<class 'torch.optim.sgd.SGD'>,0.95,False,0.0962545617389925,"{'batch_size': 1073, 'lr': 0.007782456881268385, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 44, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.0962545617389925}",1.4757373774970384,1.3831203880726843,1.5431313409392995,1.602567169339137,1.4499845619670542,1.6030070149808897,2.014337654736705,1.3877410972981077,1.5811582367335046,1.3651015856726603,1.540588642723708,0.18033219103128764,449
552,3.6739927530288696,1.4482588992723258,0.00687875747680664,0.005327836584189753,789,0.03024642796813165,1000,tanh,2,29,<class 'torch.optim.sgd.SGD'>,0.9,True,0.07895250948495028,"{'batch_size': 789, 'lr': 0.03024642796813165, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 2, 'module__num_units': 29, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': True, 'optimizer__weight_decay': 0.07895250948495028}",1.5498415649609458,1.4235534892606556,1.4530319521077593,1.651649677887895,1.4966872421870554,1.49907447106408,1.5748001355537795,1.9386930315566242,1.5732043434802752,1.2671386476493243,1.5427674555708393,0.16519172887119893,448
673,6.426270842552185,1.1247537998918589,0.013245820999145508,0.010031647908822501,704,0.09111829951477231,1000,sigmoid,2,15,<class 'torch.optim.sgd.SGD'>,0.95,False,0.042320028441281105,"{'batch_size': 704, 'lr': 0.09111829951477231, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 15, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.95, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.042320028441281105}",1.440977717364641,1.425243353093029,1.5159526369569445,1.6737376795451444,1.4710108554340844,1.6193099833072577,1.6157893569285708,1.6453673356681837,1.51419699203251,1.5116305677502444,1.543321647808061,0.08408014456542076,447
268,9.750975394248963,2.969395620604748,0.0068661212921142575,0.00533789592588952,1075,0.033757582608784274,1000,sigmoid,2,50,<class 'torch.optim.sgd.SGD'>,0.9,False,0.021744045741125807,"{'batch_size': 1075, 'lr': 0.033757582608784274, 'max_epochs': 1000, 'module__activation_fun': 'sigmoid', 'module__hidden_layers': 2, 'module__num_units': 50, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.021744045741125807}",1.273956898515834,1.216437232225461,1.345654427949199,1.4339653558020753,1.3689869589599453,1.4407323157988994,1.4272457395953344,1.307086013873717,3.381527645639459,1.2518211442864302,1.5447413732646353,0.6168138812898643,446
861,2.5244868278503416,0.34710188407635323,0.006415629386901855,0.005227847222919416,1152,0.024244373477582168,1000,tanh,1,99,<class 'torch.optim.sgd.SGD'>,0.9,False,0.10479433575771209,"{'batch_size': 1152, 'lr': 0.024244373477582168, 'max_epochs': 1000, 'module__activation_fun': 'tanh', 'module__hidden_layers': 1, 'module__num_units': 99, 'optimizer': <class 'torch.optim.sgd.SGD'>, 'optimizer__momentum': 0.9, 'optimizer__nesterov': False, 'optimizer__weight_decay': 0.10479433575771209}",1.412259865650221,1.417060172171297,1.5314622460059206,1.7571906637876553,1.515159707040267,1.6489605845925503,1.5794758507911872,1.4752778736944485,1.6690118866307395,1.4612812227146192,1.5467140073078904,0.10922595858876044,445
